text,emotion
"Kahanga-hanga ang pagkakagawa, sabi nito.",4
Bago matulog ay pinainom niya ng gamot si Jelina at nagpasalamat sa Diyos sa biyaya nito sa araw na iyon.,4
Tapos na ang mga iyon at kamangha-mangha dahil sa pulidong pagkagawa.,4
"""Napakaganda at walang kaparis ang mga sapatos mo,"" wika ng mamimili.",4
"""Irerekomenda ko sa aking ma kakilala na dito na sila bumili.""",4
"""Maraming salamat po,"" natutuwang sabi ni Donillo.",4
"Matapos painumin ng gamot si Jelina, nagdasal ng pasasalamat si Donillo bago matulog.",4
"Araw-araw, nagsusumamo ang haciendero sa asawang huwag masyadong pagurin ang sarili, at lagi, nangangako itong susunod sa pakiusap niya.",4
"Pinagod niya nang husto ang kaniyang sarili, hanggang isang araw ay tinakasan na siya ng hininga, at hindi na niya ito muling nahabol pa.",4
"Pumanaw ang kabiyak ng haciendero noong tag-araw ng ika-anim na taon ng kanilang pagsasama, at naulila ang kanilang munting supling na si Francisco.",4
Madali siyang mapagod at hindi niya kayang magbabad sa labas ng bahay sa buong maghapon.,4
"Tatakbo siya at hahanapin ang kaniyang ama, at magmamakaawang pasakayin siya sa paborito niyang kabayo na kulay-kape at may kiling na kulay asukal na pula.",4
"Ngunit isang maaliwalas na umaga noong tag-araw, hindi na dinalaw ni Chisco ang puno.",4
"Ang kaniyang katawan, na mahina na noonpaman, ay nauubusan na ng sigla.",4
"Nanatili si Chisco sa loob ng apat na dingding ng kaniyang silid. Maghapon lang siyang nakatanghod sa bintana, tahimik na umaasang makapaglalaro muli sa labas.",4
"Pagbalik nito ng dapithapon, nandoon pa rin Chisco, nag-aabang, nakadikit ang mukha sa malamig na rehas ng bintana.",4
Ginawa ng haciendero ang lahat upang amuin at ibaling ang isip ng anak mula sa labas ng bahay.,4
"May dumadating pang mga tutor upang turuan at libangin si Chisco sa mundo ng mga titik, musika at sining, ngunit kahit anong saya at halina ang hatid ng mga ito, tila walang makatutumbas sa ligayang dulot ng paglalaro sa labas.",4
"Hinahanap-hanap ni Chisco ang pagtakbo sa damuhan, pagsakay sa paborito niyang kabayo, at pagkain ng prutas sa lilim ng puno ng kamagong.",4
"Natatanaw nga niya ang puno mula sakaniyang bintana, at alam niyang naghihintay itong yakapin niyang muli at sabihan na lumaki pa nang husto.",4
Batid niyang nararamdaman nito ang matagal niyang pagkawala.,4
"Sa paglipas ng mga araw, tumamlay ang kulay ng mga dahon nito, at pagtagal, hindi na ito namunga o namulaklak.",4
"Walang humpay si Chisco sa pagtatanong kung puwede na siyang lumabas at mas mabuti na ang kaniyang pakiramdam, ngunit ang tanging sagot ng kaniyang ama ay tingnan natin.?",4
"Isinakay ang kamagong sa isang trak na may businang tila huni ng pato. Mula sa kaniyang bintana, malungkot na pinagmasdan ni Chisco ang papalayong trak.",4
"Tulad ng kaniyang ina, tahimik na pumanaw si Chisco pagkatapos ng tag-araw na iyon.",4
"Inilagay ng kaniyang ama ang kabayong tumba tumba sa damuhan sa tabi ng kaniyang libingan, at hinayaan lang itong mabulok sa paglipas ng panahon.",4
"Para namang ibang tao ang tingin mo sa akin, sabi ng tatay ni Nino. Di naman sa ganoon, pinsan, para na rin ito sa seguridad niyo.",4
"Iba ang antas ng buhay niyo sa amin, sabi ng tatay ni Boyet habang itinutulos ang mga sanga ng kakawate sa pagitan ng bahay-na-kahoy at ng bahay-na-bato.",4
"Mula noon, di na nag-usap ang mga tatay ni Boyet at ni Nino.",4
At di na rin nag-usap ang mga nanay nina Boyet at si Nino.,4
"Simula nang mailagay ang bakod, di na nakapaglaro ang dalawang bata.",4
Nadamay sila sa samaan ng loob ng kanilang mga tatay.,4
Natigil ang pagbibigayan nila ng masasarap na ulam kung hapunan.,4
"May malaking problema si Tatay, walang masakyan para madala ang mga gulay sa Bayan.",4
Ang problema ni Inang Kalikasan: Puno ng sanga't dahon ang kanyang ulo. Dito dumadapo at gumagawa ng pugad ang mga ibon.,4
"Gustung-gusto man niya ang pagdalaw at pagkanta ng mga ibon, ginugulo ng mga ito ang kanyang buhok.",4
"Ano ang gagawin ko sa buhok kong ito? tanong ni Inang Kalikasan kay Araw. Natutuwa ako sa mga ibon, pero huwag sana sa aking ulo.",4
"Nasubukan mo na bang magsumbrero? tanong ni Araw. Araw naman, mamamatay ang mga dahon ko kung hindi mo sila masisinagan, at hindi madidiligan ng ulan ang aking ulo kung magsusumbrero ako.",4
"Likas na malaya ang mga ibon, Araw. Hindi naman yata tamang baguhin ko ito nang dahil lang nais ko. Wala na akong maipapayo pa kung gayon. Patawarin mo nawa ako, aking reynang walang korona.",4
"Inamoy ni Inang Kalikasan ang halimuyak ng korona. Nang isukat niya ito, niyakap ng mga bulaklak ang kanyang buhok at ang mga sanga dito. Kaya nga lang, mabilis na nasira ang korona dahil kinuha ng mga ibon ang mga talulot at talahib para ipanggawa ng kanilang mga pugad.",4
"Tumingin sa salamin si Inang Kalikasan, at nakita niyang kahawig lamang ng korona ang mga sanga sa kanyang ulo.",4
"Dala ng mga anghel ang koronang yari sa mga ulap, ngunit parati lang itong nakalutang at hindi lumalapag sa kanyang ulo.",4
Mula naman sa ginto at iba pang mamahaling metal ang koronang pinanday ng mga duwende. Ngunit masyado itong maliit sapat lamang upang gawing pulseras ng reyna.,4
"Dala naman ng buwan at mga bituin ang koronang pinilas mula sa kalangitan ng gabi, ngunit hindi naman ito mapansin dahil sing-itim nito ang buhok ng reyna.",4
"Haru, wala ka bang nakalimutan? tanong ni Tatay. Malayo ang ating papasyalan. Magdala ka na rin ng tubig para sa ating tatlo, dugtong niya.",4
"Sandali, naalala kong bigla si Luis, na aking kasáma at naging kaibigan sa matagal na panahon. Kumusta na kayâ siya? dugtong niya.",4
"Halos tatlong taon iyong hindi kami nag-eeskuwela, kuwento ni Lolo habang lumilinga-linga sa aming dinaraanan.",4
"Biglang-bigla, hindi na kami makapaligo at makapagpaagos ng mga bangkang-papel sa sapa. Hindi na nakapanghuhuli ng tipaklong sa kagubatan, patuloy ni Lolo.",4
"May nadaanan kaming lumang simbahan. Dito ako bininyagan. Naging garison ito ng mga Hapon. Kaya biglang-bigla, hindi na kami nakapagsisimba noon dahil sa matinding pangamba.",4
"Lagi akong umiiyak noon, idinarasal kong matapos na sana ang giyera, humina ang boses ni Lolo.",4
Pero binomba at winasak ito ng mga Hapon.,4
"Biglang-bigla, nawalan ng kinang ang tanghálan. Naglaho ang malakas na halakhakan ng mga tao, nabúhay muli ang boses ni Lolo.",4
Pero ako'y nalungkot dahil umalis na rin ang aking naging kaibigang Hapon.,4
Paggising niya ay apat na pares ng magaganda at kakaibang sapatos ang nakadispley sa kanyang tindahan.,5
"Magaling na ako, wika ni Jelina. ",5
Dumami ang mga mamimili ni Donillo. ,5
Nabawi na rin niya ang perang naubos sa pagpapagamot ni Jelina.,5
"""Malaki ang utang na loob natin sa kung sinumang tumutulong sa atin,"" wika ni Donillo.",5
"""Dahil sa kanila ay muling gumaan ang ating buhay.""",5
Nag-isip ang mag-asawa kung ano ang maaaring ipalit sa kagandahang loob ng mga dwende.,5
Nagsayawan sa tuwa ang dalawang dwende.,5
"""Nagustuhan n'yo ba?"" nakangiting tanong ni Jelina. Tumango ang dalawa at yumuko.",5
Nagpalitan ng tingin ang mga dwende. Pagkatapos ay sabay na tumango. Niyakap ni Jelina ang mga ito.,5
Mula noon ay lalong naging popular ang pagawaan ng sapatos ni Donillo. ,5
Naging popular din ang dalawang dwende na araw-araw ay iba ang isinusuot na damit dahil itinatahi sila ni Jelina.,5
"Sa wakas, nakainom din si Maya.",5
Tuwang-tuwa si Ching! ,5
Makinang ang mga ito sa dilim!,5
Hay! Nakahinga rin siya nang maluwag!,5
Tumingala si Ching at namangha siya sa kaniyang nakita,5
Ang ganda pala pag ganitong madilim!,5
Ang dami palang makikita kahit madilim!" manghang nasabi ni Ching sa sarili,5
"Maya-maya pa, may naghiyawan sa mga kapitbahay at halos sabay-sabay na lumiwanag ang mga kabahayan, ",5
Laking tuwa niya nang makatagpo siya ng sombrero.,5
Nagtawa nang malakas si Matsing,5
"""Mas maganda ang nakuha ko.",5
"""Tiyak na mabubuhay ito dahil may ugat na,"" sabi ni Pagong.",5
Lumaki ito nang lumaki hanggang mamunga.,5
"Pero pagbagsak sa tubig, biglang nagtawa si Pagong.",5
"Hindi na ako malulungkot, sigaw ni Bathala na tuwang-tuwa.",5
Tuwang-tuwa ang mga tao sa ginawang himala ni Bathala.,5
"Katamtaman na ang init at lamig! Salamat, O Bathala! sigaw nila.",5
Noon lamang sila nakakita ng ganoon kagandang tala.,5
Magpugay tayo sa kanya! sabi ng isa.,5
Isinilang na ang Hari ng mga Hari!,5
Tuwang-tuwa sila na makita ang Hari ng mga Hari.,5
"Sa lahat ng aking mga pinsan, siya ang aking hinahangaan. ",5
Bilib na bilib ako kay Raquel. ,5
"Wow? Ang galing-galing,",5
Wiling wili ako sa pakikinig at pangangarap ng sinasabi niyang pambihirang daigdig. ,5
May ngiti na uli ang kaniyang labi.,5
"Hinimas si Onyok, kinantahan, pinatawa.",5
"Masayang nagigising, nanggigising na masaya,",5
"Ang mahiyaing manok, Iniunat ang likod, Ikinuskos ang paa, Itinaas ang leeg, Inilatag ang pakpak, At saka tumilaok Nang matinis at sunud-sunod:",5
"Paglaki ko, ako naman ang magtuturo Sa mga mahiyaing batang manok Kung paano ang pagtilaok.",5
Tuwang-tuwa si Poknoy Palaka.,5
Iyon lang at masaya nang nagtatalon palayo si Poknoy Palaka.,5
Masaya siya dahil may magandang aral siyang natutunan.,5
"""Nagustuhan mo ba ang aking kuwento, apo?"" ""Opo, lola!""",5
Upang may makain silang masarap na keso araw-araw.,5
sa paligid ng buwan ay masayang luminga-linga.,5
Totoo nga pala! sigaw niyang buong saya.,5
Nagtawanan lamang ang mga kawal.,5
Gusto kong pakasal sa prinsesa!,5
"Napupuno ng dayami, siit, at ipot ng ibon ang ulo niyang kayganda dati.Sinubok niyang bugawin ang mga ibon, ngunit bumabalik lang ang mga ito upang muling gumawa ng pugad sa tuwing matutulog si Inang Kalikasan.",5
Nabagsakan ng ipot ang aming Gabaldon sa eskuwelahan.,5
"Sela, alam kong tinutulungan mo si Lupito sa mga pagsubok niya. Ginamit mo ang kaalaman mo.",5
"Tuwing uubo ang taong may sakit, sumasama ang virus sa kanyang ubo na maaring makahawa sa taong malapit sa kanya.",5
Saksakan ng ingay sa barberya ni Mang Enteng at kanya-kanya ng paboritong barbero ang bawat suki.,5
"Marami ang nakakakilala sa dyunyor ni Hepe, dahil si Berting ang walang kaduda-dudang pinakamalikot at pinakamadaldal sa lahat ng bata sa Barangay Siete.",5
"Pagpasok na pagpasok pa lang ng mag-ama, namayani na ang matinis na boses ng bata sa apat na sulok ng barberya.",5
Ang baho ng amoy ng basura.,5
Madumi ang kuko ng kalaro ko.,5
Nakaka suka ang amoy ng hangin.,5
"Nakakadiri, may buhok sa aking pagkain.",5
Napaka baho ng amoy ng lumang kakanin na ito.,5
"Ayoko ng gulay  na madudulas, nakaka diri ang lasa.",5
Kasuklam suklam ang ugali ng aking kaibigan.,5
Malagkit ang kamay ng kapatid ko.,5
Ang itim-itim ng ngipin ni Mang Juan.,5
Masagwa ang itsura ng gagamba.,5
Ang pangit naman ng lasa ng isda.,5
"Eww, malagkit ang kumot ni kuya.",5
"Nakakadiri, may amag ang tinapay na nabili ko sa tindahan.",5
"Ayoko ng lasa okra, napaka lapot.",5
"Nakakadiri, may lumot sa tubig ilog.",5
"Yuck, madumi ang paa ng aleng ito!",5
Ang baho naman ng amoy ng bulok na itlog.,5
Malansa ang amoy sa palengke.,5
Ang pangit ng itsura ng mga asong gala.,5
Napaka dumi ng damit ng aking kalaro.,5
Ayoko sumama kay inay sa palengke dahil masangsang ang amoy. ,5
Lumabas ang kalansay ng aso sa bakuran.,5
"Ang dumi ng bola, kadiri!",5
Ayoko ng maasim na prutas!,5
Masagwa ang mga salitang lumalabas sa bibig niya.,5
"Nakakadiri, may mga tae sa sahig.",5
Ang pangit sa pakiramdam kapag nadampian ka ng ahas.,5
"Eww, mukhang luma na ang laruan.",5
"Yuck, ang baho ng amoy mo.",5
"Ayoko ng mantikilya, malagkit!",5
Karimarimarim ang pag uugali ng mga kabataan ngayon.,5
Nakakainis ang ugali ng aking kaibigan.,5
"Eww, nakaka diri ang amoy mo.",5
Ang baho naman ng paa ni manong.,5
Napakarami mong basura sa higaan.,5
Ayoko ng madilim na kwarto.,5
"Yuck, malagkit na ang laruan ko.",5
"Nakakadiri, may sipon si ate!",5
Ang pangit naman ng itsura ng buwaya,5
Masangsang ang amoy ng paborito kong teddy bear.,5
"Kadiri, may putik sa pantalon!",5
Ayoko ng amoy ng sigarilyo.,5
"Kung sisisid ako sa kahariang iyon, tiyak na marami pang perlas at alahas ang makukuha ko",6
"""Kaibigang Langgam, halika't maglaro"" Sabi ni Tipaklong na pabiro-biro.",6
"""Ang sarap mag-aliw!",6
pakanta-kanta at patalon-talon.,6
Mahal na mahal ni Tiya Justa ang dalawa,6
"""Halika't mas mainam itong iulam!""",6
"Tuwang-tuwang kinain nina Tiya Justa, Juanita, at Jovita ang alimango. ",6
"""Pakakasalan daw ng Prinsipe ang may-ari ng sapatos,"" nasasabik na sabi ng dalawang kapatid ni Maria.",6
Ipinahanda ang isang maringal na kasal.,6
"Dumalo sa palasyo ang mga tao para tingnan ang magandang asawa ng Prinsipe, ang magandang si Mariang Alimango.",6
At nanaginip si Datu Usman ng isang malaki't gintong sarimanok.,6
"""Magkano, magkano ang manok mo?"" sabik na tanong ng datu.",6
Tinapik pa uli ng datu ang manok bago ito pakawalan sa silid at lumabas ang ikaapat na butil ng ginto!,6
Napanaginip niya ang mahiwagang manok at punong-puno ng ginto ang silid nito!,6
Maraming kalaro si Tiktaktok.,6
"""Ang sarap,""",6
Naging magkaibigan na sila.,6
Magmula noon ay nagbago na si Pikpakbum.,6
Hindi na sila nag-aaway ng kaniyang kapatid.,6
At tumawa nang tumawa habang mabilis na tumatakbo.,6
"""At hindi kita narinig na umiyak. Napakatapang ng aking anak!",6
Ikaw ang matapang kong Beybi Dan!",6
"Kahanga-hanga ang pagkakagawa, sabi nito.",6
Bago matulog ay pinainom niya ng gamot si Jelina at nagpasalamat sa Diyos sa biyaya nito sa araw na iyon.,6
Tapos na ang mga iyon at kamangha-mangha dahil sa pulidong pagkagawa.,6
"""Napakaganda at walang kaparis ang mga sapatos mo,"" wika ng mamimili.",6
"""Irerekomenda ko sa aking ma kakilala na dito na sila bumili.""",6
"""Maraming salamat po,"" natutuwang sabi ni Donillo.",6
"Matapos painumin ng gamot si Jelina, nagdasal ng pasasalamat si Donillo bago matulog.",6
Paggising niya ay apat na pares ng magaganda at kakaibang sapatos ang nakadispley sa kanyang tindahan.,6
"Magaling na ako, wika ni Jelina. ",6
Dumami ang mga mamimili ni Donillo. ,6
Nabawi na rin niya ang perang naubos sa pagpapagamot ni Jelina.,6
"""Malaki ang utang na loob natin sa kung sinumang tumutulong sa atin,"" wika ni Donillo.",6
"""Dahil sa kanila ay muling gumaan ang ating buhay.""",6
Nag-isip ang mag-asawa kung ano ang maaaring ipalit sa kagandahang loob ng mga dwende.,6
Nagsayawan sa tuwa ang dalawang dwende.,6
"""Nagustuhan n'yo ba?"" nakangiting tanong ni Jelina. Tumango ang dalawa at yumuko.",6
Nagpalitan ng tingin ang mga dwende. Pagkatapos ay sabay na tumango. Niyakap ni Jelina ang mga ito.,6
Mula noon ay lalong naging popular ang pagawaan ng sapatos ni Donillo. ,6
Naging popular din ang dalawang dwende na araw-araw ay iba ang isinusuot na damit dahil itinatahi sila ni Jelina.,6
"Sa wakas, nakainom din si Maya.",6
Tuwang-tuwa si Ching! ,6
Makinang ang mga ito sa dilim!,6
Hay! Nakahinga rin siya nang maluwag!,6
Tumingala si Ching at namangha siya sa kaniyang nakita,6
Ang ganda pala pag ganitong madilim!,6
Ang dami palang makikita kahit madilim!" manghang nasabi ni Ching sa sarili,6
"Maya-maya pa, may naghiyawan sa mga kapitbahay at halos sabay-sabay na lumiwanag ang mga kabahayan, ",6
Laking tuwa niya nang makatagpo siya ng sombrero.,6
Nagtawa nang malakas si Matsing,6
"""Mas maganda ang nakuha ko.",6
"""Tiyak na mabubuhay ito dahil may ugat na,"" sabi ni Pagong.",6
Lumaki ito nang lumaki hanggang mamunga.,6
napansin niyang mukhang nangalanta't napag-iwanan ang mahal na mga rosas ni Lucing,6
inalok niya ako na magpalipas ng gabi,6
"Dalawin mo siya lagi, at sabihin mo na tumubo pa siya nang husto. Alam mo, naririnig ka niya, sabay takip ng daliri sa labi, na parang may nasabing isang malaking sikreto.",6
"Isang umaga, natagpuan ang kamagong na nabunot sa lupa, nakahandusay sa mahamog na damuhan, at nakaturo ang tuktok nito sa bahay ng haciendero.",6
"Napakamot na lang ng ulo ang haciendero sa kagila-gilalas na pang-yayari, matapos ay nagpasiyang hindi na maaaringitanim muli ang puno.",6
"Lumipas ang ilang linggo, at nang mga huling araw ng tag-araw, dumating ang isang paketeng nababalutan ng diyaryo at lubid, at mga tatlong talampakan ang taas at lapad.",6
"Lulan ito ng trak na dalawang beses bumusina bago humimpil sa tapat ng bintana ni Chisco. Dalawang kabataang lalaki ang maingat na bumuhat nito pababa ng trak, at dinig ang boses ng haciendero na nagsasabing dalhin nila ito sa itaas ng bahay.",6
"Pinutol ng haciendero ang lubid at nang matanggal ang lahat ng diyaryong nakabalot, tumambad sa kanila ang laman ng pakete isang makintab na kabayong tumbatumba, itim na itim, maliban sa siya nitong kulay asukal na pula.",6
"Sa isang saglit, parang nakita ng hacienderong kumislap ang maiitim na mata ng kabayo, ngunit baka pinaglaruan lang siya ng sinag ng araw.",6
"Samantala, sa dating kinatatayuanng puno ng kamagong, nasulyapan ng haciendero ang isang murang puno na umuusbong, tila nagpupumiglas itong papalabas ng lupa.",6
Napakamot na lang siya ng ulo sa kamangha-manghang nasaksihan. Napangiti siya.,6
"Salamat talaga, pinsan! Paano mo nalamang problema namin ang sasakyang magdadala ng mga gulay sa palengke? tanong ng tatay ni Boyet habang inilululan ang mga talbos, talong, kamatis, at kalabasa.",6
Ako? tugon ni Araw habang nagkakamot ng ulo.,6
"Inihandog ng Araw ang isang koronang yari sa liwanag at apoy. Sa sobrang liwanag nito, nasilaw si Inang Kalikasan.",6
"Maraming bag ang inilagay ni Tatay sa likuran ng aming asul na kotse. Tay, saan natin ipapasyal si Lolo? tanong ko kay Tatay. Malalaman mo na mamaya, sagot niya.",6
"Eroplanong pandigma palá iyon ng mga Hapón. Biglang-bigla, hindi na kami puwedeng maglaro.",6
"Sa bawat ipot na ibinabagsak ng mga ibon, may sumasabog at nasusunog.",6
"Ang mahal kong aklatan, nasunog!",6
"Biglang-bigla, hindi na kami puwedeng pumasok sa eskuwelahan!",6
Pero hindi ko akalaing ang naiwang niyag anak sa babaeng Filipino ang aking iibigin at mapapang asawa paglaon.,6
"Bumusina si Tatay sa isang malaki at kalawanging gate. Maya-maya, binuksan ang gate ng isang lalaki na parang lolo na rin. Nakita ko ang isang malawak na hardin.",6
Biglang nagsalita si Lolo. Heto ang isang pintura. Ang batang may hawak na pulang-lobo ay si Izumi kasama ang kaniyang Ina.,6
Napalingon kami ni Tatay sa kinaroroonan ni Lolo. At suot na niya ang sombrerong pang Hapon.,6
Napakalayo pala ng San Rafael! Di ko ito naramdaman nang papunta pa lang kami.,6
nagkasalubong sila sa labas,6
Alam ko yata kung kailan nila talagang simulang nakita ang isa't isa bilang tunay na magkaibigan,6
Hindi ko inakalang nasa pinakaliblib na sulok sa katimugang Pilipinas ang bayang hinahanap ko.,6
Nagulat ako sa aking dinatnan,6
Pinainom ako ng pastol ng tubig mula sa kanyang sisidlan na yari sa kawayan,6
"Kinaumagahan, nagising akong wala na sa bahay ang matandang pastol",6
Nasa isang lambak pala ang kanyang pastulan,6
Nagtatanim pala siya ng puno ng narra!,6
nagulat ako nang may natanaw akong manipis na ulap na nakaputong sa itaas ng kabundukan,6
Nag-iba na pala siya ng hanapbuhay,6
Mas matataas na sa aming dalawa ang libu-libong puno ng narra,6
Mahigit labing-isang kilometro ang haba at tatlong kilometro na ang lapad ng gubat,6
"Kung iisipin na ang lahat ng ito'y nagmula sa kamay, tiyaga at dedikasyon ng isang taong wala namang pormal na kasanayan",6
namalikmata sa likas na kagandahan ng gubat.,6
hindi ko na nakilala ang mga lugar na aking nakita,6
Ibang-iba na nga ang paligid,6
Nagsulputan din ang mga bagong bahay na may maririkit na harding hitik sa mga bulaklak at iba't ibang uri ng gulay,6
may nakita si Miguel na isang pulang plastik sa silya.,6
Marunong ka ring magtanim Tay?,6
Manghang-mangha siya sa kagandahan ng dalaga,6
"Maayos naman siyang sinalubong ng mag-anak at pinag almusal ng itlog, tinapay, at mainit na tsokolate",6
"Nagpalakpakan ang mga tao,manghang-mangha na nagawa ito ng isang hindi nila katulad.",6
